x_test,p_true,ambiguity,va_mid,va_p0,va_p1,va_width,base_prob,knn_dist,eps_counts,inv_eps_count,abs_error
-0.037546933667083726,0.4551332748750119,0.4959739539531175,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.5157935625418616,0.07406346140221348,4.0,0.2,0.232276132017869
-0.03254067584480591,0.4610747637781959,0.4969696519701535,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.4417301011396481,0.03929191208232702,3.0,0.25,0.23821762092105303
-0.027534418022528095,0.4670336440401467,0.4978264387494565,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.4417301011396481,0.03929191208232702,3.0,0.25,0.10439492738842482
-0.02252816020025028,0.47300729310441814,0.4985427875488984,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.5634503755601816,0.027514844685495254,9.0,0.1,0.09842127832415337
-0.017521902377972465,0.47899306204835945,0.49911741711579183,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.5634503755601816,0.027514844685495254,9.0,0.1,0.09243550938021206
-0.01251564455569465,0.4849882802387889,0.4995492965396217,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.5634503755601816,0.027514844685495254,9.0,0.1,0.08644029118978258
-0.007509386733416612,0.49099026007006785,0.49983764917279,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6554132830353362,0.05200913198447854,8.0,0.1111111111111111,0.08043831135850366
-0.0025031289111387967,0.49699630176682585,0.49998195559384806,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6554132830353362,0.05200913198447854,8.0,0.1111111111111111,0.07443226966174565
0.0025031289111390187,0.5030036982331744,0.49998195559384806,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6554132830353362,0.05200913198447854,8.0,0.1111111111111111,0.06842487319539714
0.007509386733416612,0.5090097399299321,0.49983764917279,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.657743974101803,0.05433982305094531,8.0,0.1111111111111111,0.06241883149863936
0.01251564455569465,0.5150117197612112,0.4995492965396217,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.657743974101803,0.05433982305094531,8.0,0.1111111111111111,0.056416851667360324
0.017521902377972687,0.5210069379516409,0.49911741711579183,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.657743974101803,0.05433982305094531,8.0,0.1111111111111111,0.05042163347693063
0.02252816020025028,0.5269927068955819,0.4985427875488984,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.657743974101803,0.05433982305094531,8.0,0.1111111111111111,0.044435864532989644
0.027534418022528317,0.5329663559598536,0.4978264387494564,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6457253503316182,0.0423211992807605,8.0,0.1111111111111111,0.038462215468717864
0.03254067584480591,0.5389252362218041,0.4969696519701535,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6457253503316182,0.0423211992807605,8.0,0.1111111111111111,0.0325033352067674
0.03754693366708395,0.5448667251249883,0.4959739539531175,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6457253503316182,0.0423211992807605,8.0,0.1111111111111111,0.02656184630358316
0.04255319148936154,0.5507882310352291,0.4948411111766244,0.5714285714285715,0.5,0.6666666666666666,0.16666666666666663,0.6457253503316182,0.0423211992807605,8.0,0.1111111111111111,0.020640340393342393
0.04755944931163958,0.5566871976805083,0.4935731232382619,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.6457253503316182,0.0423211992807605,8.0,0.1111111111111111,0.2738896478217103
0.052565707133917616,0.5625611084588507,0.49217221541679984,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.268015737043368
0.05757196495619521,0.5684074905992287,0.49064083045983287,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.26216935490299
0.06257822277847325,0.5742239191614246,0.4889816196486366,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.2563529263407941
0.06758448060075084,0.5800080208617887,0.4871974331955592,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.25056882464042995
0.07259073842302888,0.5857574777129235,0.48529131003263487,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.24481936778929514
0.07759699624530647,0.59147003046642,0.4832664670529444,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.23910681503579867
0.08260325406758451,0.5971434818489867,0.4811262878685112,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.4024381890573211,0.015080253722889403,19.0,0.05,0.23343336365323197
0.08760951188986255,0.6027756995834908,0.47887431115024814,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.2278011459187279
0.09261576971214014,0.6083646191877027,0.47651421861660836,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.22221222631451598
0.09762202753441818,0.6139082465447733,0.4740498227381903,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.2166685989574454
0.10262828535669577,0.61940466024074,0.4714850542255869,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.20356688875820628
0.10763454317897381,0.6248520136656327,0.46882394936727334,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.1981195353333136
0.1126408010012514,0.6302485368759673,0.4660706372833396,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.19272301212297904
0.11764705882352944,0.6355925382176706,0.4632293271593791,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.6034041510508577,0.028545052264063897,13.0,0.07142857142857142,0.18737901078127572
0.12265331664580748,0.6408824057096373,0.46030429552293034,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.18208914328930903
0.12765957446808507,0.6461166081892964,0.4572998736225113,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.17685494080964992
0.1326658322903631,0.6512936962226545,0.45422043496657427,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.17167785277629177
0.1376720901126407,0.656412302782323,0.4510703830766618,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.16655924621662332
0.14267834793491874,0.6614711436980503,0.4478541395056872,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.16150040530089604
0.14768460575719677,0.6664690178851689,0.4445761321686946,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.15650253111377743
0.15269086357947437,0.671404807357254,0.4412407840296452,0.8229715489989463,0.8181818181818182,0.8452380952380952,0.027056277056277,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.15156674164169226
0.1576971214017524,0.6762774770300466,0.4378525021838428,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.15429936847217207
0.16270337922403,0.6810860743244076,0.43441566737155024,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.14949077117781107
0.16770963704630804,0.6858297285767094,0.430934623954213,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.14474711692550923
0.17271589486858563,0.6905076502655978,0.42741367038056133,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5748590987867938,0.016106121458883127,16.0,0.058823529411764705,0.14006919523662087
0.17772215269086367,0.6951191300645593,0.4238570501656992,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5909652202456769,0.016106121458883127,21.0,0.045454545454545456,0.1354577154376594
0.1827284105131417,0.6996635377300949,0.42026894340220594,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5909652202456769,0.016106121458883127,21.0,0.045454545454545456,0.13091330777212373
